sticker_id,name,reference_price
5022,Sticker | Tyloo | Stockholm 2021,0.25
5023,Sticker | Tyloo (Holo) | Stockholm 2021,16.63
5024,Sticker | Tyloo (Foil) | Stockholm 2021,8.08
5025,Sticker | Tyloo (Gold) | Stockholm 2021,52.31
5027,Sticker | Renegades (Holo) | Stockholm 2021,4.93
5028,Sticker | Renegades (Foil) | Stockholm 2021,1.41
5029,Sticker | Renegades (Gold) | Stockholm 2021,3.35
5030,Sticker | Entropiq | Stockholm 2021,0.21
5031,Sticker | Entropiq (Holo) | Stockholm 2021,11.28
5032,Sticker | Entropiq (Foil) | Stockholm 2021,14.14
5033,Sticker | Entropiq (Gold) | Stockholm 2021,5.96
5035,Sticker | GODSENT (Holo) | Stockholm 2021,8.35
5037,Sticker | GODSENT (Gold) | Stockholm 2021,8.23
5038,Sticker | Virtus.Pro | Stockholm 2021,0.07
5039,Sticker | Virtus.Pro (Holo) | Stockholm 2021,6.72
5040,Sticker | Virtus.Pro (Foil) | Stockholm 2021,3.52
5041,Sticker | Virtus.Pro (Gold) | Stockholm 2021,7.14
5043,Sticker | Copenhagen Flames (Holo) | Stockholm 2021,15.76
5044,Sticker | Copenhagen Flames (Foil) | Stockholm 2021,2.48
5046,Sticker | FaZe Clan | Stockholm 2021,0.12
5047,Sticker | FaZe Clan (Holo) | Stockholm 2021,3.17
5048,Sticker | FaZe Clan (Foil) | Stockholm 2021,4.57
5049,Sticker | FaZe Clan (Gold) | Stockholm 2021,7.86
5050,Sticker | PGL | Stockholm 2021,0.02
5051,Sticker | PGL (Holo) | Stockholm 2021,1.56
5052,Sticker | PGL (Foil) | Stockholm 2021,1.06
5053,Sticker | PGL (Gold) | Stockholm 2021,3.17
5129,Sticker | s1mple | Stockholm 2021,0.08
5130,Sticker | s1mple (Holo) | Stockholm 2021,2.23
5131,Sticker | s1mple (Gold) | Stockholm 2021,35.21
5132,Sticker | Perfecto | Stockholm 2021,0.01
5133,Sticker | Perfecto (Holo) | Stockholm 2021,0.18
5134,Sticker | Perfecto (Gold) | Stockholm 2021,2.2
5136,Sticker | Boombl4 (Holo) | Stockholm 2021,0.2
5137,Sticker | Boombl4 (Gold) | Stockholm 2021,1.72
5138,Sticker | b1t | Stockholm 2021,0.01
5139,Sticker | b1t (Holo) | Stockholm 2021,0.27
5140,Sticker | b1t (Gold) | Stockholm 2021,4.18
5141,Sticker | electroNic | Stockholm 2021,0.01
5142,Sticker | electroNic (Holo) | Stockholm 2021,0.22
5143,Sticker | electroNic (Gold) | Stockholm 2021,3.8
5144,Sticker | NiKo | Stockholm 2021,0.24
5145,Sticker | NiKo (Holo) | Stockholm 2021,7.83
5146,Sticker | NiKo (Gold) | Stockholm 2021,83.67
5148,Sticker | nexa (Holo) | Stockholm 2021,0.59
5149,Sticker | nexa (Gold) | Stockholm 2021,3.3
5151,Sticker | huNter- (Holo) | Stockholm 2021,1.23
5152,Sticker | huNter- (Gold) | Stockholm 2021,13.29
5154,Sticker | JACKZ (Holo) | Stockholm 2021,0.53
5155,Sticker | JACKZ (Gold) | Stockholm 2021,4.15
5157,Sticker | AMANEK (Holo) | Stockholm 2021,0.64
5159,Sticker | TeSeS | Stockholm 2021,0.1
5161,Sticker | TeSeS (Gold) | Stockholm 2021,10.14
5167,Sticker | sjuush (Gold) | Stockholm 2021,3.47
5168,Sticker | refrezh | Stockholm 2021,0.01
5169,Sticker | refrezh (Holo) | Stockholm 2021,0.43
5170,Sticker | refrezh (Gold) | Stockholm 2021,3.69
5172,Sticker | cadiaN (Holo) | Stockholm 2021,1.3
5173,Sticker | cadiaN (Gold) | Stockholm 2021,23.8
5175,Sticker | nafany (Holo) | Stockholm 2021,0.37
5176,Sticker | nafany (Gold) | Stockholm 2021,3.38
5181,Sticker | interz (Holo) | Stockholm 2021,0.45
5185,Sticker | sh1ro (Gold) | Stockholm 2021,12.44
5187,Sticker | HObbit (Holo) | Stockholm 2021,0.42
5188,Sticker | HObbit (Gold) | Stockholm 2021,6.75
5190,Sticker | drop (Holo) | Stockholm 2021,0.56
5193,Sticker | KSCERATO (Holo) | Stockholm 2021,1.6
5196,Sticker | VINI (Holo) | Stockholm 2021,1.03
5199,Sticker | arT (Holo) | Stockholm 2021,1.21
5202,Sticker | yuurih (Holo) | Stockholm 2021,1.04
5205,Sticker | Qikert (Holo) | Stockholm 2021,0.68
5206,Sticker | Qikert (Gold) | Stockholm 2021,2.42
5208,Sticker | buster (Holo) | Stockholm 2021,0.34
5211,Sticker | YEKINDAR (Holo) | Stockholm 2021,1.33
5213,Sticker | Jame | Stockholm 2021,0.03
5214,Sticker | Jame (Holo) | Stockholm 2021,2.27
5217,Sticker | FL1T (Holo) | Stockholm 2021,0.39
5218,Sticker | FL1T (Gold) | Stockholm 2021,2.51
5219,Sticker | hampus | Stockholm 2021,0.01
5222,Sticker | LNZ | Stockholm 2021,0.05
5223,Sticker | LNZ (Holo) | Stockholm 2021,0.81
5225,Sticker | REZ | Stockholm 2021,0.17
5226,Sticker | REZ (Holo) | Stockholm 2021,1.04
5229,Sticker | Plopski (Holo) | Stockholm 2021,0.31
5232,Sticker | device (Holo) | Stockholm 2021,2.83
5233,Sticker | device (Gold) | Stockholm 2021,30.7
5235,Sticker | ZywOo (Holo) | Stockholm 2021,3.93
5236,Sticker | ZywOo (Gold) | Stockholm 2021,34.24
5238,Sticker | misutaaa (Holo) | Stockholm 2021,0.32
5239,Sticker | misutaaa (Gold) | Stockholm 2021,2.23
5242,Sticker | Kyojin (Gold) | Stockholm 2021,4.17
5244,Sticker | shox (Holo) | Stockholm 2021,0.69
5247,Sticker | apEX (Holo) | Stockholm 2021,0.95
5249,Sticker | B Hop,0.1
5250,Sticker | Flick Shotter,0.57
5251,Sticker | Get Clucked,0.32
5252,Sticker | I'm Lit,0.09
5253,Sticker | Little Mischief,0.15
5254,"Sticker | Hi, My Game Is",0.24
5255,"Sticker | Run CT, Run",0.18
5256,Sticker | Smoke Criminal,2.1
5257,Sticker | Squeaky Door,0.15
5259,Sticker | This Is Fine (T),0.11
5261,Sticker | Flashblack (Holo),0.95
5262,Sticker | Infinite Diamond (Holo),4.15
5263,Sticker | Phoenix Balaclava Co. (Holo),1.53
5264,Sticker | Sneaky Beaky Dept. (Holo),1.18
5265,Sticker | T Rush (Holo),1.58
5266,Sticker | V For Victory (Holo),4.02
5267,Sticker | Face Me (Foil),3.16
5269,Sticker | The Real MVP (Foil),1.53
5270,"Sticker | Rock, Paper, Scissors (Foil)",2.32
5271,Sticker | Heroic | Antwerp 2022,0.01
5272,Sticker | Heroic (Glitter) | Antwerp 2022,0.11
5273,Sticker | Heroic (Holo) | Antwerp 2022,2.36
5274,Sticker | Heroic (Gold) | Antwerp 2022,1.93
5275,Sticker | Copenhagen Flames | Antwerp 2022,0.01
5276,Sticker | Copenhagen Flames (Glitter) | Antwerp 2022,0.21
5277,Sticker | Copenhagen Flames (Holo) | Antwerp 2022,9.84
5278,Sticker | Copenhagen Flames (Gold) | Antwerp 2022,3.95
5279,Sticker | BIG | Antwerp 2022,0.01
5280,Sticker | BIG (Glitter) | Antwerp 2022,0.12
5281,Sticker | BIG (Holo) | Antwerp 2022,2.01
5282,Sticker | BIG (Gold) | Antwerp 2022,1.67
5283,Sticker | Cloud9 | Antwerp 2022,0.05
5284,Sticker | Cloud9 (Glitter) | Antwerp 2022,0.89
5285,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82
5286,Sticker | Cloud9 (Gold) | Antwerp 2022,3.96
5287,Sticker | FURIA | Antwerp 2022,0.01
5288,Sticker | FURIA (Glitter) | Antwerp 2022,0.15
5289,Sticker | FURIA (Holo) | Antwerp 2022,16.31
5290,Sticker | FURIA (Gold) | Antwerp 2022,5.63
5291,Sticker | FaZe Clan | Antwerp 2022,0.02
5292,Sticker | FaZe Clan (Glitter) | Antwerp 2022,0.35
5293,Sticker | FaZe Clan (Holo) | Antwerp 2022,3.81
5294,Sticker | FaZe Clan (Gold) | Antwerp 2022,5.18
5296,Sticker | Ninjas in Pyjamas (Glitter) | Antwerp 2022,0.1
5297,Sticker | Ninjas in Pyjamas (Holo) | Antwerp 2022,2.68
5298,Sticker | Ninjas in Pyjamas (Gold) | Antwerp 2022,2.1
5299,Sticker | Natus Vincere | Antwerp 2022,0.02
5300,Sticker | Natus Vincere (Glitter) | Antwerp 2022,0.29
5301,Sticker | Natus Vincere (Holo) | Antwerp 2022,4.21
5302,Sticker | Natus Vincere (Gold) | Antwerp 2022,3.98
5303,Sticker | ENCE | Antwerp 2022,0.01
5304,Sticker | ENCE (Glitter) | Antwerp 2022,0.09
5305,Sticker | ENCE (Holo) | Antwerp 2022,1.69
5306,Sticker | ENCE (Gold) | Antwerp 2022,1.06
5307,Sticker | G2 Esports | Antwerp 2022,0.01
5308,Sticker | G2 Esports (Glitter) | Antwerp 2022,0.24
5309,Sticker | G2 Esports (Holo) | Antwerp 2022,7.22
5310,Sticker | G2 Esports (Gold) | Antwerp 2022,3.52
5311,Sticker | forZe eSports | Antwerp 2022,0.01
5315,Sticker | Astralis | Antwerp 2022,0.05
5316,Sticker | Astralis (Glitter) | Antwerp 2022,0.64
5317,Sticker | Astralis (Holo) | Antwerp 2022,5.13
5318,Sticker | Astralis (Gold) | Antwerp 2022,5.26
5319,Sticker | Vitality | Antwerp 2022,0.01
5321,Sticker | Vitality (Holo) | Antwerp 2022,3.52
5322,Sticker | Vitality (Gold) | Antwerp 2022,2.96
5323,Sticker | MIBR | Antwerp 2022,0.01
5324,Sticker | MIBR (Glitter) | Antwerp 2022,0.08
5325,Sticker | MIBR (Holo) | Antwerp 2022,9.18
5326,Sticker | MIBR (Gold) | Antwerp 2022,2.12
5327,Sticker | Imperial Esports | Antwerp 2022,0.03
5328,Sticker | Imperial Esports (Glitter) | Antwerp 2022,0.79
5329,Sticker | Imperial Esports (Holo) | Antwerp 2022,7.83
5330,Sticker | Imperial Esports (Gold) | Antwerp 2022,9.88
5331,Sticker | Bad News Eagles | Antwerp 2022,0.01
5332,Sticker | Bad News Eagles (Glitter) | Antwerp 2022,0.08
5333,Sticker | Bad News Eagles (Holo) | Antwerp 2022,2.68
5334,Sticker | Bad News Eagles (Gold) | Antwerp 2022,1.43
5335,Sticker | Eternal Fire | Antwerp 2022,0.11
5336,Sticker | Eternal Fire (Glitter) | Antwerp 2022,1.28
5337,Sticker | Eternal Fire (Holo) | Antwerp 2022,12.56
5338,Sticker | Eternal Fire (Gold) | Antwerp 2022,5.44
5339,Sticker | Team Spirit | Antwerp 2022,0.01
5340,Sticker | Team Spirit (Glitter) | Antwerp 2022,0.5
5341,Sticker | Team Spirit (Holo) | Antwerp 2022,6.54
5342,Sticker | Team Spirit (Gold) | Antwerp 2022,4.49
5343,Sticker | Outsiders | Antwerp 2022,0.04
5344,Sticker | Outsiders (Glitter) | Antwerp 2022,0.35
5345,Sticker | Outsiders (Holo) | Antwerp 2022,16.41
5347,Sticker | Complexity Gaming | Antwerp 2022,0.03
5348,Sticker | Complexity Gaming (Glitter) | Antwerp 2022,0.35
5349,Sticker | Complexity Gaming (Holo) | Antwerp 2022,7.83
5350,Sticker | Complexity Gaming (Gold) | Antwerp 2022,3.15
5351,Sticker | IHC Esports | Antwerp 2022,0.01
5352,Sticker | IHC Esports (Glitter) | Antwerp 2022,0.1
5353,Sticker | IHC Esports (Holo) | Antwerp 2022,2.14
5354,Sticker | IHC Esports (Gold) | Antwerp 2022,1.15
5355,Sticker | Renegades | Antwerp 2022,0.01
5356,Sticker | Renegades (Glitter) | Antwerp 2022,0.14
5357,Sticker | Renegades (Holo) | Antwerp 2022,4.37
5358,Sticker | Renegades (Gold) | Antwerp 2022,2.27
5359,Sticker | Team Liquid | Antwerp 2022,0.01
5360,Sticker | Team Liquid (Glitter) | Antwerp 2022,0.16
5361,Sticker | Team Liquid (Holo) | Antwerp 2022,9.21
5362,Sticker | Team Liquid (Gold) | Antwerp 2022,2.8
5363,Sticker | 9z Team | Antwerp 2022,0.26
5364,Sticker | 9z Team (Glitter) | Antwerp 2022,1.85
5365,Sticker | 9z Team (Holo) | Antwerp 2022,14.45
5366,Sticker | 9z Team (Gold) | Antwerp 2022,4.49
5367,Sticker | PGL | Antwerp 2022,0.01
5368,Sticker | PGL (Glitter) | Antwerp 2022,0.28
5369,Sticker | PGL (Holo) | Antwerp 2022,2.52
5370,Sticker | PGL (Gold) | Antwerp 2022,1.57
5396,Sticker | stavn | Antwerp 2022,0.01
5397,Sticker | stavn (Glitter) | Antwerp 2022,0.03
5399,Sticker | stavn (Gold) | Antwerp 2022,2.24
5403,Sticker | cadiaN (Gold) | Antwerp 2022,11.17
5407,Sticker | TeSeS (Gold) | Antwerp 2022,7.78
5409,Sticker | refrezh (Glitter) | Antwerp 2022,0.03
5413,Sticker | sjuush (Glitter) | Antwerp 2022,0.02
5415,Sticker | sjuush (Gold) | Antwerp 2022,1.84
5420,Sticker | Zyphon | Antwerp 2022,0.01
5430,Sticker | jabbi (Holo) | Antwerp 2022,1.69
5431,Sticker | jabbi (Gold) | Antwerp 2022,3.21
5439,Sticker | tabseN (Gold) | Antwerp 2022,5.15
5443,Sticker | tiziaN (Gold) | Antwerp 2022,2.1
5447,Sticker | faveN (Gold) | Antwerp 2022,2.34
5448,Sticker | Krimbo | Antwerp 2022,0.01
5451,Sticker | Krimbo (Gold) | Antwerp 2022,4.83
5452,Sticker | syrsoN | Antwerp 2022,0.01
5455,Sticker | syrsoN (Gold) | Antwerp 2022,3.58
5457,Sticker | interz (Glitter) | Antwerp 2022,0.05
5458,Sticker | interz (Holo) | Antwerp 2022,2.65
5460,Sticker | sh1ro | Antwerp 2022,0.02
5462,Sticker | sh1ro (Holo) | Antwerp 2022,5.46
5463,Sticker | sh1ro (Gold) | Antwerp 2022,10.25
5465,Sticker | nafany (Glitter) | Antwerp 2022,0.04
5466,Sticker | nafany (Holo) | Antwerp 2022,2.64
5469,Sticker | Ax1Le (Glitter) | Antwerp 2022,0.1
5470,Sticker | Ax1Le (Holo) | Antwerp 2022,4.17
5472,Sticker | Hobbit | Antwerp 2022,0.01
5474,Sticker | Hobbit (Holo) | Antwerp 2022,2.85
5477,Sticker | yuurih (Glitter) | Antwerp 2022,0.09
5478,Sticker | yuurih (Holo) | Antwerp 2022,1.97
5479,Sticker | yuurih (Gold) | Antwerp 2022,4.71
5485,Sticker | KSCERATO (Glitter) | Antwerp 2022,0.11
5486,Sticker | KSCERATO (Holo) | Antwerp 2022,2.09
5487,Sticker | KSCERATO (Gold) | Antwerp 2022,6.08
5494,Sticker | saffee (Holo) | Antwerp 2022,1.39
5495,Sticker | saffee (Gold) | Antwerp 2022,2.51
5497,Sticker | rain (Glitter) | Antwerp 2022,0.13
5498,Sticker | rain (Holo) | Antwerp 2022,5.86
5499,Sticker | rain (Gold) | Antwerp 2022,24.43
5502,Sticker | karrigan (Holo) | Antwerp 2022,7.03
5503,Sticker | karrigan (Gold) | Antwerp 2022,28.53
5504,Sticker | Twistzz | Antwerp 2022,0.01
5505,Sticker | Twistzz (Glitter) | Antwerp 2022,0.18
5506,Sticker | Twistzz (Holo) | Antwerp 2022,8.43
5507,Sticker | Twistzz (Gold) | Antwerp 2022,23.36
5508,Sticker | broky | Antwerp 2022,0.01
5509,Sticker | broky (Glitter) | Antwerp 2022,0.04
5510,Sticker | broky (Holo) | Antwerp 2022,3.43
5511,Sticker | broky (Gold) | Antwerp 2022,9.78
5512,Sticker | ropz | Antwerp 2022,0.02
5513,Sticker | ropz (Glitter) | Antwerp 2022,0.17
5514,Sticker | ropz (Holo) | Antwerp 2022,7.75
5515,Sticker | ropz (Gold) | Antwerp 2022,18.17
5535,Sticker | Brollan (Gold) | Antwerp 2022,2.1
5536,Sticker | s1mple | Antwerp 2022,0.1
5538,Sticker | s1mple (Holo) | Antwerp 2022,14.01
5539,Sticker | s1mple (Gold) | Antwerp 2022,47.03
5543,Sticker | Boombl4 (Gold) | Antwerp 2022,3.49
5546,Sticker | Perfecto (Holo) | Antwerp 2022,0.84
5547,Sticker | Perfecto (Gold) | Antwerp 2022,2.09
5550,Sticker | electronic (Holo) | Antwerp 2022,1.72
5554,Sticker | b1t (Holo) | Antwerp 2022,2.22
5558,Sticker | Snappi (Holo) | Antwerp 2022,0.4
5562,Sticker | dycha (Holo) | Antwerp 2022,0.45
5563,Sticker | dycha (Gold) | Antwerp 2022,1.83
5564,Sticker | Spinx | Antwerp 2022,0.01
5569,Sticker | hades (Glitter) | Antwerp 2022,0.04
5570,Sticker | hades (Holo) | Antwerp 2022,0.72
5571,Sticker | hades (Gold) | Antwerp 2022,2.17
5579,Sticker | Aleksib (Gold) | Antwerp 2022,5.56
5580,Sticker | huNter | Antwerp 2022,0.01
5583,Sticker | huNter (Gold) | Antwerp 2022,6.19
5587,Sticker | JaCkz (Gold) | Antwerp 2022,4.21
5588,Sticker | m0NESY | Antwerp 2022,0.09
5589,Sticker | m0NESY (Glitter) | Antwerp 2022,0.76
5590,Sticker | m0NESY (Holo) | Antwerp 2022,8.97
5591,Sticker | m0NESY (Gold) | Antwerp 2022,73.7
5592,Sticker | NiKo | Antwerp 2022,0.07
5594,Sticker | NiKo (Holo) | Antwerp 2022,7.79
5595,Sticker | NiKo (Gold) | Antwerp 2022,49.81
5600,Sticker | zorte | Antwerp 2022,0.01
5601,Sticker | zorte (Glitter) | Antwerp 2022,0.02
5613,Sticker | shalfey (Glitter) | Antwerp 2022,0.02
5616,Sticker | gla1ve | Antwerp 2022,0.02
5617,Sticker | gla1ve (Glitter) | Antwerp 2022,0.06
5618,Sticker | gla1ve (Holo) | Antwerp 2022,1.29
5619,Sticker | gla1ve (Gold) | Antwerp 2022,5.13
5620,Sticker | blameF | Antwerp 2022,0.01
5624,Sticker | k0nfig | Antwerp 2022,0.01
5626,Sticker | k0nfig (Holo) | Antwerp 2022,0.71
5627,Sticker | k0nfig (Gold) | Antwerp 2022,2.09
5630,Sticker | Xyp9x (Holo) | Antwerp 2022,1.34
5632,Sticker | Farlig | Antwerp 2022,0.01
5639,Sticker | apEX (Gold) | Antwerp 2022,4.46
5640,Sticker | misutaaa | Antwerp 2022,0.01
5643,Sticker | misutaaa (Gold) | Antwerp 2022,1.14
5644,Sticker | dupreeh | Antwerp 2022,0.01
5646,Sticker | dupreeh (Holo) | Antwerp 2022,0.7
5648,Sticker | Magisk | Antwerp 2022,0.01
5650,Sticker | Magisk (Holo) | Antwerp 2022,0.54
5652,Sticker | ZywOo | Antwerp 2022,0.02
5654,Sticker | ZywOo (Holo) | Antwerp 2022,4.91
5658,Sticker | WOOD7 (Holo) | Antwerp 2022,0.9
5664,Sticker | Tuurtle | Antwerp 2022,0.01
5671,Sticker | exit (Gold) | Antwerp 2022,1.85
5674,Sticker | JOTA (Holo) | Antwerp 2022,0.49
5676,Sticker | FalleN | Antwerp 2022,0.1
5677,Sticker | FalleN (Glitter) | Antwerp 2022,0.4
5678,Sticker | FalleN (Holo) | Antwerp 2022,4.17
5679,Sticker | FalleN (Gold) | Antwerp 2022,15.38
5680,Sticker | fer | Antwerp 2022,0.01
5682,Sticker | fer (Holo) | Antwerp 2022,1.3
5683,Sticker | fer (Gold) | Antwerp 2022,5.43
5684,Sticker | fnx | Antwerp 2022,0.01
5685,Sticker | fnx (Glitter) | Antwerp 2022,0.12
5686,Sticker | fnx (Holo) | Antwerp 2022,1.31
5687,Sticker | fnx (Gold) | Antwerp 2022,6.94
5688,Sticker | boltz | Antwerp 2022,0.01
5690,Sticker | boltz (Holo) | Antwerp 2022,1.39
5691,Sticker | boltz (Gold) | Antwerp 2022,2.65
5692,Sticker | VINI | Antwerp 2022,0.03
5694,Sticker | VINI (Holo) | Antwerp 2022,4.35
5695,Sticker | VINI (Gold) | Antwerp 2022,8.54
5698,Sticker | rigoN (Holo) | Antwerp 2022,0.31
5699,Sticker | rigoN (Gold) | Antwerp 2022,1.76
5702,Sticker | juanflatroo (Holo) | Antwerp 2022,0.29
5703,Sticker | juanflatroo (Gold) | Antwerp 2022,1.53
5706,Sticker | SENER1 (Holo) | Antwerp 2022,0.32
5710,Sticker | sinnopsyy (Holo) | Antwerp 2022,0.35
5711,Sticker | sinnopsyy (Gold) | Antwerp 2022,1.63
5712,Sticker | gxx- | Antwerp 2022,0.01
5714,Sticker | gxx- (Holo) | Antwerp 2022,0.59
5717,Sticker | XANTARES (Glitter) | Antwerp 2022,0.48
5719,Sticker | XANTARES (Gold) | Antwerp 2022,14.22
5726,Sticker | imoRR (Holo) | Antwerp 2022,0.97
5727,Sticker | imoRR (Gold) | Antwerp 2022,2.73
5730,Sticker | Calyx (Holo) | Antwerp 2022,0.97
5731,Sticker | Calyx (Gold) | Antwerp 2022,3.51
5739,Sticker | chopper (Gold) | Antwerp 2022,3.7
5742,Sticker | magixx (Holo) | Antwerp 2022,2.11
5749,Sticker | Patsi (Glitter) | Antwerp 2022,0.04
5753,Sticker | S1ren (Glitter) | Antwerp 2022,0.06
5755,Sticker | S1ren (Gold) | Antwerp 2022,2.29
5758,Sticker | Jame (Holo) | Antwerp 2022,4.95
5762,Sticker | qikert (Holo) | Antwerp 2022,1.57
5766,Sticker | buster (Holo) | Antwerp 2022,1.67
5769,Sticker | YEKINDAR (Glitter) | Antwerp 2022,0.25
5770,Sticker | YEKINDAR (Holo) | Antwerp 2022,4.26
5780,Sticker | floppy | Antwerp 2022,0.01
5781,Sticker | floppy (Glitter) | Antwerp 2022,0.03
5782,Sticker | floppy (Holo) | Antwerp 2022,1.11
5783,Sticker | floppy (Gold) | Antwerp 2022,2.11
5784,Sticker | Grim | Antwerp 2022,0.01
5786,Sticker | Grim (Holo) | Antwerp 2022,1.08
5790,Sticker | JT (Holo) | Antwerp 2022,3.38
5791,Sticker | JT (Gold) | Antwerp 2022,4.87
5819,Sticker | ins (Gold) | Antwerp 2022,1.83
5838,Sticker | shox (Holo) | Antwerp 2022,1.39
5839,Sticker | shox (Gold) | Antwerp 2022,5.3
5843,Sticker | EliGE (Gold) | Antwerp 2022,7.02
5847,Sticker | oSee (Gold) | Antwerp 2022,2.39
5851,Sticker | nitr0 (Gold) | Antwerp 2022,3.23
5855,Sticker | NAF (Gold) | Antwerp 2022,7.06
5856,Sticker | rox | Antwerp 2022,0.22
5857,Sticker | rox (Glitter) | Antwerp 2022,2.22
5858,Sticker | rox (Holo) | Antwerp 2022,143.97
5859,Sticker | rox (Gold) | Antwerp 2022,75.66
5860,Sticker | luken | Antwerp 2022,0.05
5861,Sticker | luken (Glitter) | Antwerp 2022,0.31
5862,Sticker | luken (Holo) | Antwerp 2022,2.88
5863,Sticker | luken (Gold) | Antwerp 2022,8.45
5864,Sticker | max | Antwerp 2022,0.07
5865,Sticker | max (Glitter) | Antwerp 2022,0.43
5866,Sticker | max (Holo) | Antwerp 2022,10.41
5867,Sticker | max (Gold) | Antwerp 2022,13.65
5868,Sticker | dgt | Antwerp 2022,0.01
5869,Sticker | dgt (Glitter) | Antwerp 2022,0.13
5870,Sticker | dgt (Holo) | Antwerp 2022,3.32
5871,Sticker | dgt (Gold) | Antwerp 2022,4.16
5872,Sticker | dav1d | Antwerp 2022,0.01
5873,Sticker | dav1d (Glitter) | Antwerp 2022,0.16
5874,Sticker | dav1d (Holo) | Antwerp 2022,2.44
5875,Sticker | dav1d (Gold) | Antwerp 2022,3.34
5877,"Sticker | rain (Glitter, Champion) | Antwerp 2022",0.1
5878,"Sticker | rain (Holo, Champion) | Antwerp 2022",1.97
5879,"Sticker | rain (Gold, Champion) | Antwerp 2022",9.85
5880,Sticker | karrigan (Champion) | Antwerp 2022,0.01
5881,"Sticker | karrigan (Glitter, Champion) | Antwerp 2022",0.05
5882,"Sticker | karrigan (Holo, Champion) | Antwerp 2022",1.4
5883,"Sticker | karrigan (Gold, Champion) | Antwerp 2022",10.6
5884,Sticker | Twistzz (Champion) | Antwerp 2022,0.01
5885,"Sticker | Twistzz (Glitter, Champion) | Antwerp 2022",0.12
5886,"Sticker | Twistzz (Holo, Champion) | Antwerp 2022",2.2
5887,"Sticker | Twistzz (Gold, Champion) | Antwerp 2022",15.07
5888,Sticker | broky (Champion) | Antwerp 2022,0.01
5889,"Sticker | broky (Glitter, Champion) | Antwerp 2022",0.04
5890,"Sticker | broky (Holo, Champion) | Antwerp 2022",0.8
5891,"Sticker | broky (Gold, Champion) | Antwerp 2022",4.97
5892,Sticker | ropz (Champion) | Antwerp 2022,0.02
5893,"Sticker | ropz (Glitter, Champion) | Antwerp 2022",0.09
5894,"Sticker | ropz (Holo, Champion) | Antwerp 2022",1.86
5895,"Sticker | ropz (Gold, Champion) | Antwerp 2022",9.74
5896,Sticker | Arms Race,0.01
5897,Sticker | B-Day,0.03
5898,Sticker | Baby Cerberus,0.11
5900,Sticker | Baby Howl,0.9
5901,Sticker | Baby Lore,0.21
5902,Sticker | Baby Medusa,0.61
5904,Sticker | Booth,0.02
5905,Sticker | Call Your Flashes,0.07
5907,Sticker | Clicking Heads,0.07
5908,Sticker | Co Co Co,0.42
5909,Sticker | C-S On The Go,0.01
5914,Sticker | Endless Cycle,0.02
5915,Sticker | Exo Jumper,0.02
5917,Sticker | Good Sports,0.05
5918,Sticker | GO,0.42
5919,Sticker | Good Versus Evil,0.27
5920,Sticker | Green's Problem,0.2
5921,Sticker | Laser Beam,0.05
5922,Sticker | Monster,0.06
5923,Sticker | Noble Steed,0.03
5924,Sticker | Not For Resale,0.01
5925,Sticker | Press Start,0.03
5926,Sticker | Choose Wisely,0.03
5927,Sticker | Shifty Tactics,0.26
5928,Sticker | Rush More,0.13
5930,Sticker | Agent Select,0.04
5931,Sticker | This Is Fine (H),0.02
5932,Sticker | TV On Mirage,0.01
5933,Sticker | Zeused,0.23
5934,Sticker | Ace Clutch Co. (Holo),0.61
5935,Sticker | Blue Gem (Glitter),2.94
5936,Sticker | Go Boom (Glitter),0.42
5937,Sticker | Cbbl (Holo),1.25
5938,Sticker | Defuse It (Holo),0.28
5939,Sticker | Conspiracy Club (Holo),0.42
5940,Sticker | Get Smoked (Holo),0.76
5941,Sticker | Kawaii CT (Holo),4.91
5942,Sticker | Kawaii T (Holo),6.12
5943,Sticker | Leaving The Station (Holo),6.24
5944,Sticker | Pain Train (Holo),0.3
5945,Sticker | Vertigo's Hero (Holo),0.61
5946,Sticker | Zeusception (Holo),0.54
5947,Sticker | Dust FA (Foil),11.9
5949,Sticker | Approaching Site (Foil),2.27
5951,Sticker | Pure Malt (Foil),0.54
5952,Sticker | Showdown (Foil),6.0
5953,Sticker | Ten Years (Foil),0.6
5954,Sticker | Romanov's Fire (Foil),0.7
5956,Sticker | Global TV (Lenticular),4.08
5957,Sticker | Magic Rush Ball (Lenticular),14.86
5958,Sticker | DJ Safecracker (Lenticular),2.92
5959,Sticker | Skin Lover (Lenticular),1.91
5960,Sticker | TV Installation (Lenticular),4.11
5961,Sticker | ENCE | Rio 2022,0.01
5962,Sticker | ENCE (Glitter) | Rio 2022,0.04
5963,Sticker | ENCE (Holo) | Rio 2022,1.55
5966,Sticker | FaZe Clan (Glitter) | Rio 2022,0.31
5967,Sticker | FaZe Clan (Holo) | Rio 2022,2.21
5969,Sticker | Heroic | Rio 2022,0.01
5971,Sticker | Heroic (Holo) | Rio 2022,1.13
5973,Sticker | Natus Vincere | Rio 2022,0.01
5974,Sticker | Natus Vincere (Glitter) | Rio 2022,0.15
5975,Sticker | Natus Vincere (Holo) | Rio 2022,2.09
5976,Sticker | Natus Vincere (Gold) | Rio 2022,4.48
